Product_Category,Product_Name,Product_Value
Movie,Freaky Deaky,22.035
Movie,Freddy vs. Jason,21.045
Movie,Freebie and the Bean,42.87
Movie,Freedom,21.32
Movie,Friday the 13th Part IV: The Final Chapter,1.745
Movie,Fright Night,4.13
Movie,Frisco Kid - The,4.095
Movie,From B Movie to Cult Film: Western,38.35
Movie,Frontier of the Dawn,6.255
Movie,Full Tilt Boogie,48.645
Movie,Galaxy of Terror (Quest),44.32
Movie,Galician Caress (Of Clay),45.425
Movie,Garbage Pail Kids Movie - The,32.035
Movie,Gates of Heaven,48.695
Movie,Generation Kill,20.835
Movie,Generation P,8.985
Movie,Gentlemen Prefer Blondes,11.135
Movie,Getaway - The,40.325
Movie,Ghost Dad,9.18
Movie,Ghost Dad,31.925
Movie,Ghost - The,22.49
Movie,Gigantic,36.675
Movie,Girl Next Door - The,48.08
Movie,Girl on the Bridge - The (Fille sur le pont - La),19.61
Movie,Girl - Positive,41.005
Movie,Girls Against Boys,34.87
Movie,Give 'em Hell - Malone,17.81
Movie,Go Now,38.755
Movie,Go Now,37.915
Movie,Godzilla vs. Mothra (Mosura tai Gojira),20.54
Movie,Gold Diggers of 1935,30.615
Movie,Gold of Naples - The (L'oro di Napoli),33.53
Movie,Good bye - Lenin!,43.59
Movie,Good Night - The,24.47
Movie,Good Time Max,42.38
Movie,Gorgeous (Boh lee chun),8.82
Movie,Grandma's Boy,49.135
Movie,Gravity,15.22
Movie,Great Day in the Morning,9.74
Movie,Great Gabbo - The,34.04
Movie,Great Gatsby - The,31.035
Movie,Great Waldo Pepper - The,46.42
Movie,Great!,9.115
Movie,Greenberg,10.945
Movie,Griffin and Phoenix,48.355
Movie,Guru - The,21.785
Movie,Gypsy 83,12.02
Movie,Half Nelson,2.49
Movie,Half of a Yellow Sun,49.005
Movie,Hamlet 2,48.275
Movie,Hamlet Goes Business (Hamlet liikemaailmassa),7.245
Movie,Hamoun,4.365
Movie,Hand of Death - The (Shao Lin men),40.765
Movie,Handmaid's Tale - The,28.745
Movie,Hansel & Gretel,6.745
Movie,Happening - The,22.155
Movie,Happiest Days of Your Life - The,44.285
Movie,Hard Core Logo,24.47
Movie,Harley Davidson and the Marlboro Man,25.6
Movie,Harmontown,13.32
Movie,Harmony and Me,15.915
Movie,Harry and Walter Go to New York,40.245
Movie,Harvard Man,6.56
Movie,Hated,14.505
Movie,Haunted World of El Superbeasto - The,19.315
Movie,Haunting at Silver Falls - A,26.67
Movie,Headhunter's Sister - The,48.77
Movie,Hear No Evil,39.755
Movie,Heart of Midnight,44.405
Movie,Heartburn,31.19
Movie,Hearts Divided,25.485
Movie,Hearts Divided,44.91
Movie,Hedwig and the Angry Inch,46.175
Movie,Hell Ride,12.07
Movie,Hello Herman,10.575
Movie,Hello - Friend,19.175
Movie,Hen Hop,49.02
Movie,Hi Tessa (Czesc Tereska),15.455
Movie,Hidden Fortress - The (Kakushi-toride no san-akunin),37.13
Movie,Hidden - The,11.23
Movie,High Time (Big Daddy),6.185
Movie,Hitchhiker's Guide to the Galaxy - The,3.935
Movie,Hollow Man II,20.32
Movie,Hollywood or Bust,1.43
Movie,Hombre,47.245
Movie,Homecoming - The,20.14
Movie,Homesman - The,16.24
Movie,Honey - We Shrunk Ourselves,11.13
Movie,Honeydripper,49.135
Movie,Hot Chick - The,49.49
Movie,Hugo Pool,40.375
Movie,Hum Dil De Chuke Sanam,39.78
Movie,Human Failure (Menschliches Versagen),40.925
Movie,Human Traffic,47.88
Movie,Hunt for Red October - The,30.735
Movie,Husk,42.49
Movie,I Am a Sex Addict,8.875
Movie,I Am You (In Her Skin),37.785
Movie,I Got the Hook Up,48.655
Movie,I Love You Too (Ik ook Van Jou),48.835
Movie,I Saw the Devil (Akmareul boatda),8.765
Movie,I'll Be There,48.665
Movie,I'll Sleep When I'm Dead,32.015
Movie,I'm Not Rappaport,49.355
Movie,I'm Not Rappaport,39.77
Movie,Ice Rink - The (La patinoire),6.67
Movie,Imagine I'm Beautiful,5.845
Movie,In Country,16.945
Movie,In Custody,16.745
Movie,In Order of Disappearance (Kraftidioten),25.765
Movie,In the Name of the King III,11.905
Movie,Inception,7.195
Movie,Independent - The,37.075
Movie,Inheritors - The (Siebtelbauern - Die),35.875
Movie,Inhuman Resources (Redd Inc.),16.1
Movie,Innocence,14.43
Movie,Into the Arms of Strangers: Stories of the Kindertransport,5.505
Movie,Into the Night,43.13
Movie,Into the Storm,30.53
Movie,Into the Wild,11.005
Movie,Intolerable Cruelty,41.375
Movie,Invasion of the Body Snatchers,27.125
Movie,Invisible Circus - The,8.15
Movie,Iron Horse - The,7.825
Movie,Is the Man Who Is Tall Happy?,36.62
Movie,It Came from Hollywood,33.925
Movie,It Could Happen to You,43.635
Movie,It Is Written in the Stars - Inspector Palmu,1.525
Movie,It Might Get Loud,34.51
Movie,Italian Job - The,45.015
Movie,Itinerary of a Spoiled Child,4.61
Movie,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),40.985
Movie,Jack Reacher,12.375
Movie,Jackpot 2,47.365
Movie,James Dean,14.855
Movie,Jaws,48.09
Movie,Jay-Z: Made in America,30.005
Movie,Jennifer 8,12.2
Movie,Jesse Stone: Sea Change,3.395
Movie,Jim Gaffigan: Mr. Universe,19.525
Movie,Jodhaa Akbar,41.47
Movie,Jodorowsky's Dune,11.08
Movie,Joe Dirt,31.885
Movie,Johnny Eager,42.5
Movie,Johnny Express,25.03
Movie,Jonathan Rosenbaum - Present,48.49
Movie,Just Buried,22.93
Movie,Just Like Heaven,44.075
Movie,Kamchatka,44.645
Movie,Keep the Lights On,46.94
Movie,Ken Park,33.815
Movie,Kill Me Please,38.77
Movie,Killer (Tueur à gages),15.1
Movie,Killing Lincoln,9.235
Movie,King Kong vs. Godzilla (Kingukongu tai Gojira),31.115
Movie,Kings & Queen (Rois et reine),49.235
Movie,Kink,41.565
Movie,Kismet,41.24
Movie,Kismet,25.44
Movie,Knights,43.935
Movie,Knock Off,15.4
Movie,Kolka Cool,28.97
Movie,Konga,34.37
Movie,Kongo,14.925
Movie,La Belle Verte,39.84
Movie,La Planque,18.12
Movie,Laila,5.19
Movie,Last Hangman - The (Pierrepoint),26.545
Movie,Last Valley - The,15.205
Movie,Late Autumn (Man-choo),4.285
Movie,Late Chrysanthemums (Bangiku),36.765
Movie,Leave It to Beaver,2.455
Movie,Left Behind,46.33
Movie,Legally Blonde,15.56
Movie,Legend of Bagger Vance - The,21.74
Movie,Legend of Leigh Bowery - The,39.805
Movie,Legend of the Village Warriors (Bangrajan),5.64
Movie,Leprechaun,27.085
Movie,Les Formidables (Gang-jeok),43.335
Movie,Lethal Weapon 3,49.995
Movie,Letters to Juliet,10.505
Movie,Liberal Arts,13.855
Movie,Libre échange,6.395
Movie,Licence to Kill,48.79
Movie,Lie with Me,47.76
Movie,Life of Reilly - The,15.55
Movie,Lightning Strikes Twice,29.805
Movie,Like Father - Like Son,22.38
Movie,Lilith,15.205
Movie,Line King: The Al Hirschfeld Story - The,19.435
Movie,Line - The (La linea),15.56
Movie,Little Foxes - The,32.21
Movie,Little Italy,16.385
Movie,Little Miss Marker,26.4
Movie,Live Forever,38.125
Movie,Lives of Others - The (Das leben der Anderen),34.89
Movie,Living Free,17.145
Movie,Lola,38.495
Movie,Lone Ranger and the Lost City of Gold - The,9.6
Movie,Long Dark Hall - The,26.76
Movie,Longtime Companion,16.78
Movie,Looking for Richard,8.365
Movie,Loop the Loop (Up and Down) (Horem pádem),39.405
Movie,Lost and Delirious,40.62
Movie,Louie Bluie,29.455
Movie,Love Exposure,1.16
Movie,Love Me Tonight,42.785
Movie,Love Story,37.21
Movie,Lucky Them,41.32
Movie,Lucy,28.41
Movie,Lure of the Sila,6.94
Movie,M,32.99
Movie,Macbeth,47.795
Movie,Madame Bovary,28.02
Movie,Mademoiselle Chambon,17.485
Movie,Magnificent Yankee - The,23.18
Movie,Maid to Order,38.28
Movie,Mala Noche,7.945
Movie,Male Domination,17.32
Movie,Mambo Kings - The,47.34
Movie,Man from Beyond - The,30.605
Movie,Man in the White Suit - The,26.1
Movie,Man of the House,1.87
Movie,Man Who Loved Cat Dancing - The,32.635
Movie,Man with an Apartment,36.685
Movie,Manhattan,5.955
Movie,Manhunter,4.99
Movie,Manon,31.965
Movie,Many Adventures of Winnie the Pooh - The,1.18
Movie,Maria's Lovers,42.205
Movie,Marilyn Hotchkiss' Ballroom Dancing & Charm School,17.8
Movie,Marjoe,6.275
Movie,Marksman - The,29.415
Movie,Martha,13.15
Movie,Martin & Orloff,26.845
Movie,Mask of Fu Manchu - The,47.585
Movie,Maverick,35.82
Movie,May I Kill U?,28.915
Movie,Maybe Baby,12.045
Movie,Meet the Feebles,28.73
Movie,Mein Leben - Marcel Reich-Ranicki,34.18
Movie,Memorial Day,14.225
Movie,Men of Means,46.545
Movie,Mentor,32.515
Movie,Merchant of Venice - The,11.785
Movie,Midnight Chronicles,47.34
Movie,Mimic: Sentinel,39.26
Movie,Min and Bill,13.385
Movie,Miracle Woman - The,24.48
Movie,Mission to Moscow,33.005
Movie,Mistaken for Strangers,40.39
Movie,Mistress America,33.245
Movie,Mixed Blood,8.465
Movie,Modern Problems,37.88
Movie,Mogambo,14.335
Movie,Mona Lisa Smile,8.81
Movie,Monkey's Mask - The,15.245
Movie,Monkey's Tale - A,25.89
Movie,Monster,46.76
Movie,Monster in a Box,6.0
Movie,Montana Sky,39.87
Movie,Monty Python Live at the Hollywood Bowl,30.09
Movie,Moog,40.43
Movie,Morgen,22.005
Movie,Morsian,32.195
Movie,Mortel transfert,14.8
Movie,Most Beautiful - The (Ichiban utsukushiku),3.275
Movie,Mother India,49.68
Movie,Mountain - The,43.525
Movie,Moving Out,29.995
Movie,Mr. Belvedere Goes to College,14.925
Movie,Mr. Kinky,46.595
Movie,Mr. Moto in Danger Island,7.685
Movie,Mulan II,6.63
Movie,Mulan II,43.65
Movie,Mummy's Ghost - The,25.755
Movie,Muse - The,47.475
Movie,Musikanten,24.02
Movie,Mutual Appreciation,19.455
Movie,My Brilliant Career,9.52
Movie,My Chauffeur,33.485
Movie,My Favorite Brunette,8.47
Movie,My Favorite Wife,25.655
Movie,My Man and I,22.585
Movie,My Piece of the Pie,21.93
Movie,My Tutor,33.77
Movie,Naked Ambition: An R Rated Look at an X Rated Industry,7.655
Movie,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),34.66
Movie,National Lampoon's Vacation,41.14
Movie,National Lampoon's Van Wilder: The Rise of Taj,18.49
Movie,Nayak: The Hero,49.745
Movie,Ned Kelly,27.85
Movie,Need for Speed,3.53
Movie,Net 2.0 - The,23.495
Movie,New York in the 50's,14.145
Movie,Newlyweds,22.35
Movie,Newsfront,4.475
Movie,Nickelodeon,0.835
Movie,Night Across the Street (La noche de enfrente),25.55
Movie,Night at the Museum: Secret of the Tomb,3.995
Movie,Night at the Roxbury - A,32.83
Movie,Night on the Galactic Railroad (Ginga-tetsudo no yoru),12.785
Movie,Night to Remember - A,22.34
Movie,Nightcap (Merci pour le chocolat),40.735
Movie,Nobody Knows Anything!,48.3
Movie,Noise,42.57
Movie,North Star - The,12.205
Movie,Northanger Abbey,15.415
Movie,Northwest,11.305
Movie,Not Cool,20.405
Movie,Nothing in Common,47.535
Movie,Numbers Station - The,27.665
Movie,Oak - The (Balanta),34.305
Movie,October,8.57
Movie,Okie Noodling,31.76
Movie,Oklahoma!,33.75
Movie,Olsen Gang - The (Olsen-Banden),2.385
Movie,One Man Against the Organization,42.755
Movie,One Missed Call,47.485
Movie,Open Hearts (Elsker dig for evigt),5.395
Movie,Open Up to Me (Kerron sinulle kaiken),21.77
Movie,Ordet (Word - The),38.21
Movie,Other One - The,41.81
Movie,Other Side of Sunday,42.955
Movie,Other Son - The (Fils de l'autre - Le),36.69
Movie,Ouija,24.58
Movie,Our Curse,0.88
Movie,Our Song,22.445
Movie,Outlaw Josey Wales - The,37.965
Movie,Padrecito - El (Little Priest),48.275
Movie,Papadopoulos & Sons,6.48
Movie,Paper Chase - The,33.22
Movie,Papillon,19.135
Movie,Party - The,22.12
Movie,Party - The (Boum - La),29.65
Movie,Pepe,44.91
Movie,Pet Sematary II,9.27
Movie,Phantom (O Fantasma),8.06
Movie,Pick-up Artist - The,47.59
Movie,Pigs and Battleships (Hogs and Warships) (The Flesh Is Hot) (Buta to gunkan),7.895
Movie,Pilgrimage,4.865
Movie,Ping Pong Playa,18.65
Movie,Pirates of the Caribbean: At World's End,4.515
Movie,Pitfall,16.76
Movie,Plan 9 from Outer Space,7.855
Movie,Play Girl,6.825
Movie,Players - The,42.12
Movie,Pleasures of the Flesh (Etsuraku),8.27
Movie,Point Break,29.375
Movie,Poker House - The,48.34
Movie,Police Academy 4: Citizens on Patrol,10.195
Movie,Poor Boy's Game,38.165
Movie,Prairie Fever,6.735
Movie,Prancer,33.5
Movie,Preaching to the Perverted,15.59
Movie,President's Man - The,39.0
Movie,Pretty Things,7.03
Movie,Prince & Me - The,45.01
Movie,Prodigal Son - The (Tuhlaajapoika),31.04
Movie,Prophet's Prey,11.92
Movie,Pusher II: With Blood on My Hands,40.24
Movie,Pygmalion,25.795
Movie,Questioning Darwin,8.925
Movie,Raajneeti,19.34
Movie,Rabbit Without Ears 2,8.62
Movie,Radio Flyer,3.215
Movie,Rafa,46.35
Movie,Ransom (a.k.a. The Terrorists),6.62
Movie,Rare Birds,6.545
Movie,Razortooth,42.88
Movie,Reality Bites,0.995
Movie,Rebellion (L'ordre et la morale),29.245
Movie,Recoil,40.6
Movie,Red Balloon - The (Ballon rouge - Le),16.175
Movie,Red Hook Summer,9.145
Movie,Red Shoes - The,34.04
Movie,Regret to Inform,5.32
Movie,Remember Me (Ricordati di me),18.7
Movie,Remorques (Stormy Waters),43.79
Movie,Renaissance Man,31.635
Movie,Renaissance Man,45.64
Movie,Repulsion,14.005
Movie,Rescuers Down Under - The,37.325
Movie,Results,20.5
Movie,Retribution (Sakebi),5.71
Movie,Return of Jafar - The,43.905
Movie,Return to Me,1.21
Movie,Reuben - Reuben,13.89
Movie,Revenge for Jolly!,48.64
Movie,Richard III,12.4
Movie,Ringer - The,17.545
Movie,Rings,18.805
Movie,Rise of the Planet of the Apes,30.615
Movie,River of Grass,39.94
Movie,Road House,20.42
Movie,Road to Perdition,27.38
Movie,Roadside Prophets,34.53
Movie,Robe - The,13.73
Movie,Robin Hood: Men in Tights,23.32
Movie,Robot Stories,31.15
Movie,Rocking Horse Winner - The,6.815
Movie,Rocky V,21.365
Movie,Rolling,45.47
Movie,Room in Rome,28.99
Movie,Room - The,42.725
Movie,Rosewater,39.255
Movie,Rudolph the Red-Nosed Reindeer: The Movie,32.665
Movie,Run Lola Run (Lola rennt),18.805
Movie,Sacrifice (Zhao shi gu er),42.395
Movie,Safety of Objects - The,39.42
Movie,Saint of Fort Washington - The,25.705
Movie,Salaam Namaste,1.495
Movie,Salome's Last Dance,25.095
Movie,Salvador,36.07
Movie,Santa Claus Is a Stinker,7.085
Movie,Santa Clause 2 - The,14.255
Movie,Saving General Yang,0.99
Movie,Scandal,17.045
Movie,Scarlet Dove - The,15.365
Movie,Screwed in Tallinn,41.41
Movie,Scribbler - The,44.38
Movie,Scusa ma ti chiamo amore,46.705
Movie,Season For Assassins,11.885
Movie,Secret Adventures of Tom Thumb - The,40.82
Movie,Secret of the Wings,27.21
Movie,See You in Hell - My Darling,24.49
Movie,Sensation of Sight - The,23.65
Movie,Severance,43.01
Movie,Shackleton's Antarctic Adventure,35.985
Movie,Shadow of the Thin Man,49.955
Movie,Shallow Grave,37.825
Movie,Sherman's March,6.265
Movie,Shinobi No Mono 4: Siege,19.585
Movie,Shinobi: Heart Under Blade,37.465
Movie,Show Boat,8.825
Movie,Shrek the Halls,47.685
Movie,Shun Li and the Poet,6.825
Movie,Sicilian - The,46.805
Movie,Sicko,28.58
Movie,Sidewalks of New York,34.7
Movie,Silence - The (Tystnaden),40.21
Movie,Silent Night - Deadly Night,13.545
Movie,Silent Wedding (Nunta Muta),38.96
Movie,Silentium,8.395
Movie,Simon Magus,31.925
Movie,Sin City,22.725
Movie,Sin of Harold Diddlebock - The,18.755
Movie,Sink or Swim,1.665
Movie,Sky's the Limit - The,13.5
Movie,SLC Punk!,42.78
Movie,Sleuth,9.76
Movie,Small Town of Anara (Qalaqi Anara),33.865
Movie,Smashing Pumpkins: Vieuphoria,9.565
Movie,Smell of Camphor - Fragrance of Jasmine,15.515
Movie,Smile,12.165
Movie,Smiley's People,14.59
Movie,Smoke,30.145
Movie,Snakes on a Plane,15.8
Movie,Snapper - The,39.875
Movie,Snow Day,18.075
Movie,Solan og Ludvig,23.425
Movie,Some Girl(s),46.375
Movie,Some Kind of Hero,43.12
Movie,Something to Sing About,48.315
Movie,Something to Talk About,27.6
Movie,Something's Gonna Live,46.385
Movie,Song of the Exile (Ke tu qiu hen),36.74
Movie,Song of the Little Road (Pather Panchali),34.405
Movie,Source - The,30.005
Movie,Special,32.465
Movie,Sphinx,14.385
Movie,Spiders - Part 2: The Diamond Ship - The (Die Spinnen - 2. Teil - Das Brillantenschiff),33.185
Movie,Splash,7.01
Movie,Splinter,28.26
Movie,Splitting Heirs,45.255
Movie,Spoilers - The,31.825
Movie,Stanley Kubrick's Boxes,2.78
Movie,Stargate: The Ark of Truth,46.295
Movie,Stars Fell on Henrietta - The,40.375
Movie,Stash House,33.34
Movie,Station Agent - The,31.515
Movie,Stationmaster Is on Fire - The Movie,29.13
Movie,Stay Cool,49.88
Movie,Steamroller and the Violin - The (Katok i skripka),42.015
Movie,Stone Angel - The,47.0
Movie,Stone Reader,2.39
Movie,Storm Catcher,40.53
Movie,Storm Warning,44.09
Movie,Story of My Life - The,32.965
Movie,Story of the Late Chrysanthemums - The (Zangiku monogatari),33.435
Movie,Strait-Jacket,35.61
Movie,Street Smart,12.11
Movie,Street Trash,28.535
Movie,Strike! (a.k.a. All I Wanna Do - The Hairy Bird),47.805
Movie,Stroker Ace,47.535
Movie,Stroker Ace,33.95
Movie,Stuart Little 2,43.23
Movie,Stuart: A Life Backward,12.76
Movie,Stupid Boy,6.73
Movie,Sugar Curtain - The,9.32
Movie,Sugar Town,34.715
Movie,Suicide Club,4.39
Movie,Summer at Grandpa's - A,45.05
Movie,Super Sucker,11.83
Movie,Survival Quest,30.54
Movie,Suspicious River,41.81
Movie,Suzy,35.76
Movie,Swamp Thing,35.085
Movie,Swamp Water,16.735
Movie,Swimming Pool,11.17
Movie,Sympathy for the Devil,14.785
Movie,Tai Chi Zero,17.41
Movie,Take Care of My Cat (Goyangileul butaghae),42.575
Movie,Tale from the Past - A,11.22
Movie,Tales from the Gimli Hospital,32.115
Movie,Tales of Terror,4.155
Movie,Tales That Witness Madness,35.34
Movie,Tampopo,33.585
Movie,Tangerines,15.82
Movie,Tarzan the Fearless,46.215
Movie,Ten Minutes Older,32.65
Movie,Ten Minutes Older: The Trumpet,10.17
Movie,Tender Is the Night,16.095
Movie,Terminal Velocity,18.355
Movie,TerrorStorm: A History of Government-Sponsored Terrorism,5.665
Movie,Texas Across the River,21.565
Movie,Texas Chainsaw Massacre - The,2.67
Movie,Texas Rangers,34.19
Movie,Thérèse,7.05
Movie,Thank You - Jeeves!,38.66
Movie,That Day - on the Beach (Hai tan de yi tian),34.79
Movie,That Night in Varennes (Nuit de Varennes - La),33.47
Movie,That's Black Entertainment,6.795
Movie,The .44 Specialist,31.16
Movie,The Admirable Crichton,16.835
Movie,The Amazing Spider-Man 2,17.695
Movie,The Brides of Fu Manchu,32.11
Movie,The Butterfly Effect,16.49
Movie,The End,19.675
Movie,The Harmony Game,24.79
Movie,The Hearts of Age,45.025
Movie,The Importance of Being Earnest,32.745
Movie,The Land Before Time VIII: The Big Freeze,6.72
Movie,The Magic Flute,48.545
Movie,The Magnificent Trio,39.465
Movie,The Man Who Played God,35.725
Movie,The Missionaries,13.0
Movie,The Monkey King,39.54
Movie,The Opposite Sex,23.275
Movie,The Rebel,43.205
Movie,The Siege of Firebase Gloria,22.875
Movie,The Son of the Sheik,24.54
Movie,These Three,34.795
Movie,Thief - The (Vor),23.6
Movie,Thing from Another World - The,18.675
Movie,Thing with Two Heads - The,32.62
Movie,Third Wave - The,9.26
Movie,Thirst (a.k.a. Three Strange Loves),10.99
Movie,Thirteen,46.455
Movie,This Property is Condemned,27.435
Movie,Thr3e (Three),10.3
Movie,Three Monkeys,37.24
Movie,Three Stars,1.24
Movie,Tibet: Cry of the Snow Lion,38.38
Movie,Tim and Eric's Billion Dollar Movie,28.845
Movie,Timbuktu,39.765
Movie,Time of Favor (Ha-Hesder),9.15
Movie,Titanic,8.43
Movie,To Be and to Have (Être et avoir),31.28
Movie,To Wong Foo - Thanks for Everything! Julie Newmar,42.89
Movie,Tommy Boy,23.58
Movie,Too Late Blues,34.85
Movie,Topaze,22.64
Movie,Tora-san's Rise and Fall (Otoko wa tsurai yo: Torajiro aiaigasa),37.525
Movie,Torments (El) (This Strange Passion),45.36
Movie,Torrente 2: Misión Marbella,15.89
Movie,Touch the Sound: A Sound Journey with Evelyn Glennie,7.05
Movie,Trance,25.165
Movie,Trans-Atlantic Tunnel (Tunnel - The),39.07
Movie,Trembling Before G-d,48.585
Movie,Triad Election (Election 2) (Hak se wui yi wo wai kwai),38.235
Movie,Trick or Treat,44.945
Movie,Trio,32.97
Movie,Trucker,13.485
Movie,Tulse Luper Suitcases - Part 1: The Moab Story - The,29.24
Movie,Tumbleweeds,27.45
Movie,Turkish Dance - Ella Lola,8.77
Movie,Twin Sitters,38.89
Movie,Two for the Road,33.365
Movie,Two Lovers,19.4
Movie,Two Times Lotte,24.27
Movie,U Turn,8.285
Movie,Ultimate Gift - The,21.575
Movie,Uncertainty,35.78
Movie,Under Siege,25.9
Movie,Undercover Brother,26.685
Movie,Underdog,45.41
Movie,Unfinished Sky,2.3
Movie,Union Square,47.19
Movie,Unknown Soldier - The (Tuntematon sotilas),19.16
Movie,Unlawful Entry,15.915
Movie,Urban Menace,10.855
Movie,Vacancy,29.325
Movie,Valerie and Her Week of Wonders,25.86
Movie,Vampyros Lesbos (Vampiras - Las),32.15
Movie,Vanishing on 7th Street,5.54
Movie,Varasto,38.73
Movie,Vares: The Kiss of Evil (Vares - Pahan suudelma),17.545
Movie,Very Long Engagement - A,28.595
Movie,Veteran - The,20.065
Movie,Vidal Sassoon: The Movie,7.575
Movie,Viva Marval,47.235
Movie,Viva Zapata!,28.04
Movie,Vixen!,29.335
Movie,W.,1.105
Movie,Wagons East,37.005
Movie,Walk the Line,10.555
Movie,Warlock: The Armageddon,10.32
Movie,Warm Bodies,46.47
Movie,Watermelon Woman - The,36.73
Movie,Waxwork,49.17
Movie,Weary River,4.215
Movie,Wedding Photographer - The,25.22
Movie,Weddings and Babies,12.9
Movie,Welcome to the Dollhouse,26.215
Movie,Werner - Beinhart!,10.96
Movie,What Maisie Knew,38.79
Movie,Wheel - The (La Roue),31.455
Movie,When the Cat's Away (Chacun cherche son chat),28.41
Movie,When Worlds Collide,31.47
Movie,Whirlygirl,36.665
Movie,Whisper,18.39
Movie,White Elephant,13.07
Movie,Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva),32.23
Movie,Wimbledon,34.815
Movie,Wimbledon,5.71
Movie,Windmill Movie - The,8.175
Movie,Winds of the Wasteland,32.315
Movie,Winnie the Pooh and Tigger Too,5.54
Movie,Winning Season - The,29.89
Movie,Winter of Discontent,47.095
Movie,With Love... from the Age of Reason,7.545
Movie,Wolf,5.92
Movie,Wolves,45.675
Movie,Woman on the Beach - The,40.745
Movie,Women Without Men (Zanan-e bedun-e mardan),16.16
Movie,Wonderful and Loved by All,24.865
Movie,Woodsman - The,26.575
Movie,World Apart - A,44.655
Movie,Wuthering Heights,7.265
Movie,X: The Man with the X-Ray Eyes,21.93
Movie,Year of the Comet,29.545
Movie,Yellow Cab Man - The,45.015
Movie,Yo Yo (Yoyo),35.845
Movie,Yolanda and the Thief,11.905
Movie,Yumurta (Egg),26.725
Movie,Zatoichi on the Road,23.825
Movie,Zero de conduite (Zero for Conduct),26.785
Drug,05 Moisture Foundation SPF 15,7202.22
Drug,24 hour allergy,2212.52
Drug,7 Select Aspirin,17456.55
Drug,9-1-1 Stress Control,11297.2
Drug,ABILIFY,7554.33
Drug,Absorica,5913.14
Drug,ACACIA,6065.73
Drug,Acetaminophen and Codeine,13086.66
Drug,Acetaminophen and Codeine Phosphate,14495.37
Drug,Acetaminophen PM,16989.37
Drug,ACNE CORRECTING CLEANSER,8489.03
Drug,AcneFree,19473.93
Drug,Aconitum Napellus Kit Refill,15014.33
Drug,Acrothecium robustum,2080.47
Drug,ACTONEL,583.65
Drug,Actos,7539.32
Drug,Adenoscan,764.05
Drug,Adult Long Lasting-Cough Relief,18178.05
Drug,ADVANCED HYDRO-LIQUID COMPACT (REFILL),2022.14
Drug,ADVATE,16534.17
Drug,Afrezza,16606.08
Drug,Afrin No Drip,10078.83
Drug,AGAVE AMERICANA,17209.76
Drug,AHC Vital C Complex Mask,13870.67
Drug,Air,7864.13
Drug,Ala-Septic,8440.07
Drug,Alba Botanica UN-petroleum Cherry SPF18 Lip Balm,2695.3
Drug,Albuterol,11742.76
Drug,Albuterol Sulfate,9147.87
Drug,ALDACTAZIDE,7597.44
Drug,Aldactone,15924.98
Drug,Alendronate Sodium,15840.95
Drug,All Day Allergy,19952.76
Drug,Allergic Itch Relief,7949.17
Drug,Allergies Rocky MTNS. U.S.,18854.26
Drug,ALLERGY,2722.1
Drug,Allergy Composition,2469.34
Drug,Allergy Relief d 12,11264.45
Drug,AllergyEase Dust Mites and Roaches,12016.23
Drug,Allopurinol,5825.01
Drug,Alpha Foaming E-2,19719.38
Drug,AMBROSIA TENUIFOLIA POLLEN,14623.52
Drug,Amidate,11522.25
Drug,Amiodarone Hydrochloride,11560.69
Drug,AMITRIPTYLINE HYDROCHLORIDE,19559.11
Drug,Amlodipine Besylate,19390.26
Drug,Amlodipine Besylate and Benazepril Hydrochloride,5548.85
Drug,AMOXICILLIN,19118.86
Drug,Amoxicillin and Clavulanate Potassium,4815.31
Drug,Ampicillin and Sulbactam,13780.17
Drug,Ampicillin Sodium and Sulbactam Sodium,18714.62
Drug,Amturnide,10261.33
Drug,Anastrozole,4944.57
Drug,Androgel,4613.3
Drug,AnemiCare,4014.0
Drug,antacid,5944.57
Drug,ANTI AGE FACE,8320.58
Drug,ANTIBACTERIAL,16315.02
Drug,ANTIBACTERIAL FOAMING,14197.34
Drug,Antibacterial Gold,10347.27
Drug,Anti-Bacterial Hand,2178.79
Drug,Anticavity Fluoride Rinse,19835.09
Drug,Anti-Diarrheal,14808.37
Drug,Antispetic,3016.61
Drug,Aplicare Antiseptic Hand Rinse,2621.62
Drug,APTRIMAZOLE,14450.45
Drug,Arnica Aurum 6/10,18779.3
Drug,Arnica Berberis Teucrium,1361.88
Drug,ARNICA MONTANA WHOLE PLANT,19617.6
Drug,Arroyo Willow,1563.17
Drug,Arth RX Topical Analgesic,1070.0
Drug,Arthritis Pain,5905.11
Drug,Artificial Tears,17310.54
Drug,ASMANEX,16116.16
Drug,Aspen Pollen,3235.75
Drug,Aspirin,19982.25
Drug,Aspirin Free Pain Relief,7419.88
Drug,ASTH,4503.92
Drug,Atenolol,18040.08
Drug,Atovaquone and Proguanil Hydrochloride,5786.29
Drug,Australian Gold,12188.49
Drug,AVALIDE,4889.36
Drug,Aveeno Active Naturals Ultra Calming Daily Moisturizer,1142.32
Drug,Avelox ABC Pack,1434.13
Drug,Avenoc,16339.2
Drug,Azithromycin,9981.99
Drug,Azithromycin Dihydrate,18415.12
Drug,Baclofen,16582.95
Drug,Bacteriostatic Water,7627.06
